0.000000e+00	2.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.776265e+01	0.000000e+00
0.000000e+00	1.004661e+00	1.669101e-03	0.000000e+00	0.000000e+00	-9.046874e-01	1.322495e+00	6.323979e+00	2.229823e+00
0.000000e+00	1.134053e+00	3.284771e-03	0.000000e+00	0.000000e+00	3.045898e+00	3.114315e-02	7.584221e+00	-3.015582e+00
0.000000e+00	6.490379e-01	4.265237e-03	0.000000e+00	0.000000e+00	-5.453345e-01	1.470280e+00	3.283716e+00	2.023297e+00
4.000100e+01	1.999356e+00	3.338751e-05	0.000000e+00	0.000000e+00	2.798594e+00	1.587258e+00	1.775408e+01	-1.211399e+00
4.000100e+01	1.006187e+00	3.557624e-03	0.000000e+00	0.000000e+00	8.396824e-01	3.182397e+00	6.338399e+00	-3.935388e+00
4.000100e+01	1.133868e+00	3.907262e-03	0.000000e+00	0.000000e+00	2.782474e+00	1.501954e+00	7.582364e+00	-1.288018e+00
4.000100e+01	6.461813e-01	6.002366e-03	0.000000e+00	0.000000e+00	-2.819383e-01	2.366486e+00	3.262061e+00	2.654070e+00
8.000000e+01	1.998710e+00	4.179681e-05	0.000000e+00	0.000000e+00	-2.790942e+00	-3.102618e+00	1.774547e+01	-3.117017e-01
8.000000e+01	1.007660e+00	2.294761e-03	0.000000e+00	0.000000e+00	1.847779e+00	-1.243613e+00	6.352316e+00	-3.091621e+00
8.000000e+01	1.133675e+00	1.674572e-03	0.000000e+00	0.000000e+00	-2.997793e+00	-3.311141e+00	7.580425e+00	5.968803e+00
8.000000e+01	6.449222e-01	6.344415e-03	0.000000e+00	0.000000e+00	7.936245e-02	-3.023524e+00	3.252532e+00	-3.103374e+00
1.200000e+02	1.998059e+00	2.864457e-05	0.000000e+00	0.000000e+00	-2.366896e+00	-1.502194e+00	1.773680e+01	8.647458e-01
1.200000e+02	1.009019e+00	1.617153e-03	0.000000e+00	0.000000e+00	1.626623e+00	6.140178e-01	6.365172e+00	-1.015351e+00
1.200000e+02	1.133608e+00	3.559206e-03	0.000000e+00	0.000000e+00	7.619748e-01	-1.838338e+00	7.579752e+00	-2.603966e+00
1.200000e+02	6.457675e-01	5.919469e-03	0.000000e+00	0.000000e+00	4.719408e-01	-2.128202e+00	3.258928e+00	-2.606206e+00
1.600000e+02	1.997406e+00	2.003155e-05	0.000000e+00	0.000000e+00	-2.590305e+00	1.049975e-01	1.772811e+01	2.695319e+00
1.600000e+02	1.010215e+00	3.093001e-03	0.000000e+00	0.000000e+00	2.357046e+00	2.471540e+00	6.376497e+00	1.152037e-01
1.600000e+02	1.133430e+00	6.335996e-03	0.000000e+00	0.000000e+00	1.651659e+00	-3.657479e-01	7.577972e+00	-2.028797e+00
1.600000e+02	6.484458e-01	3.852260e-03	0.000000e+00	0.000000e+00	7.301778e-01	-1.233793e+00	3.279224e+00	-1.971074e+00
2.000000e+02	1.996754e+00	1.991853e-05	0.000000e+00	0.000000e+00	-2.552572e+00	-4.564225e+00	1.771943e+01	4.271497e+00
2.000000e+02	1.011090e+00	1.977830e-03	0.000000e+00	0.000000e+00	-2.601193e+00	-1.954252e+00	6.384786e+00	6.493303e-01
2.000000e+02	1.133517e+00	4.542758e-03	0.000000e+00	0.000000e+00	3.087602e+00	1.106554e+00	7.578844e+00	-1.989360e+00
2.000000e+02	6.517526e-01	3.400425e-03	0.000000e+00	0.000000e+00	4.027224e-01	-3.403447e-01	3.304340e+00	-7.476826e-01
2.400000e+02	1.996108e+00	1.314740e-05	0.000000e+00	0.000000e+00	-2.897820e+00	-2.943489e+00	1.771082e+01	-4.566959e-02
2.400000e+02	1.011637e+00	2.763253e-03	0.000000e+00	0.000000e+00	6.716966e-01	-9.627463e-02	6.389965e+00	-7.718199e-01
2.400000e+02	1.133838e+00	6.233484e-03	0.000000e+00	0.000000e+00	-1.185787e+00	-3.705430e+00	7.582061e+00	3.756325e+00
2.400000e+02	6.539982e-01	4.105058e-03	0.000000e+00	0.000000e+00	5.432511e-01	5.523843e-01	3.321432e+00	9.208502e-03
2.800000e+02	1.995469e+00	2.499683e-05	0.000000e+00	0.000000e+00	3.141346e+00	4.967211e+00	1.770232e+01	-4.457273e+00
2.800000e+02	1.011906e+00	5.913451e-03	0.000000e+00	0.000000e+00	1.890097e+00	1.761839e+00	6.392514e+00	-1.297821e-01
2.800000e+02	1.134301e+00	7.590915e-03	0.000000e+00	0.000000e+00	7.377985e-02	-2.235299e+00	7.586707e+00	-2.320236e+00
2.800000e+02	6.539581e-01	3.701874e-03	0.000000e+00	0.000000e+00	7.591038e-01	1.444916e+00	3.321126e+00	6.905174e-01
3.200010e+02	1.994837e+00	2.728799e-05	0.000000e+00	0.000000e+00	-2.611580e+00	3.186724e-01	1.769392e+01	2.930264e+00
3.200010e+02	1.011794e+00	4.215771e-03	0.000000e+00	0.000000e+00	2.943928e+00	3.621673e+00	6.391455e+00	-5.600131e+00
3.200010e+02	1.135047e+00	4.857091e-03	0.000000e+00	0.000000e+00	1.722824e+00	-7.660507e-01	7.594194e+00	-2.494746e+00
3.200010e+02	6.515892e-01	3.054140e-03	0.000000e+00	0.000000e+00	6.898143e-01	2.339600e+00	3.303097e+00	1.655873e+00
3.600010e+02	1.994211e+00	1.494919e-05	0.000000e+00	0.000000e+00	-2.598109e+00	-4.323442e+00	1.768559e+01	4.557823e+00
3.600010e+02	1.011432e+00	1.262858e-03	0.000000e+00	0.000000e+00	3.388665e-02	-8.022512e-01	6.388019e+00	-8.380141e-01
3.600010e+02	1.135891e+00	6.988006e-03	0.000000e+00	0.000000e+00	-2.553004e+00	-5.581098e+00	7.602668e+00	3.253523e+00
3.600010e+02	6.481499e-01	4.181758e-03	0.000000e+00	0.000000e+00	5.558498e-01	3.233041e+00	3.276980e+00	-3.602265e+00
4.000010e+02	1.993585e+00	2.170221e-05	0.000000e+00	0.000000e+00	-3.010152e+00	-2.675586e+00	1.767725e+01	3.345810e-01
